               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.029573,           0.0062598,                   0,             0.68905,             0.84211,             0.78824,             0.50365,            0.030934,            0.003326,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.028337,           0.0071211,                   0,              0.8835,             0.89474,              0.8772,             0.55492,            0.030784,            0.002969,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.029888,           0.0068341,                   0,             0.91467,             0.73684,             0.80271,             0.49515,            0.032518,           0.0033731,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.029585,           0.0066636,                   0,                   1,             0.72023,              0.8432,             0.55177,            0.031611,           0.0033326,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.028562,           0.0066617,                   0,             0.98562,             0.84211,             0.88773,             0.57714,            0.033109,           0.0028811,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.028111,           0.0065199,                   0,              0.8318,             0.84211,             0.82546,             0.54016,            0.030671,           0.0033528,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.027436,             0.00687,                   0,             0.95577,             0.84211,             0.87832,             0.52428,            0.030551,           0.0032581,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.028058,           0.0066155,                   0,             0.82375,             0.73684,             0.89047,             0.50475,            0.034666,           0.0031791,                   0,            0.004885,            0.004885,            0.004885
                 157,             0.02889,            0.006613,                   0,             0.91843,             0.78947,             0.85937,             0.53431,            0.032221,           0.0032704,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.028044,           0.0065316,                   0,             0.98153,             0.78947,             0.89999,             0.54895,             0.02942,           0.0030494,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.027744,           0.0067015,                   0,             0.92505,             0.78947,             0.89698,             0.62039,             0.02785,            0.003163,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.026723,             0.00624,                   0,             0.97349,             0.78947,             0.88132,             0.59261,            0.027994,           0.0030989,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.028613,           0.0063436,                   0,             0.87793,             0.78947,             0.83064,             0.55316,            0.028809,              0.0033,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.027521,            0.006644,                   0,             0.86314,             0.78947,             0.83207,             0.55179,            0.028046,           0.0033237,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.026812,           0.0064402,                   0,             0.89315,             0.84211,             0.84961,             0.59387,            0.027663,           0.0033806,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.028339,           0.0061947,                   0,             0.92257,             0.73684,              0.8481,             0.56033,            0.029521,           0.0033755,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.028166,           0.0065683,                   0,             0.98296,             0.73684,             0.88064,             0.56548,            0.029518,           0.0032264,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.026419,           0.0065128,                   0,                   1,             0.73591,              0.8942,             0.59754,            0.028511,           0.0032268,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.026592,           0.0063586,                   0,             0.92627,             0.78947,             0.87812,             0.61823,            0.028617,           0.0031193,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.026346,           0.0060564,                   0,             0.86686,             0.68545,             0.84549,             0.58328,            0.030207,            0.003301,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.027603,           0.0060083,                   0,             0.82418,             0.78947,             0.83957,             0.55849,            0.029336,           0.0031323,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.026224,           0.0058772,                   0,             0.98512,             0.68421,             0.82808,             0.55808,            0.029312,           0.0033133,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.026664,             0.00641,                   0,             0.98283,             0.78947,             0.85797,              0.5762,            0.029288,           0.0032403,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.026797,            0.006034,                   0,             0.98916,             0.73684,             0.84558,              0.5809,            0.027929,           0.0034352,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.028798,           0.0066103,                   0,             0.98747,             0.78947,             0.87418,             0.55813,              0.0289,           0.0031254,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.027507,           0.0064998,                   0,             0.93685,             0.78122,             0.88184,             0.58034,            0.028693,           0.0030162,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.026605,           0.0060821,                   0,             0.97734,             0.78947,             0.86934,             0.57578,            0.029795,           0.0029104,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.027597,           0.0063266,                   0,             0.99641,             0.78947,             0.84681,             0.57059,            0.028873,           0.0031525,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.026612,           0.0063544,                   0,              0.9402,             0.82808,             0.83194,             0.60278,            0.027448,           0.0031561,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.026293,           0.0062339,                   0,             0.83248,             0.78489,             0.82791,              0.5785,            0.027597,           0.0033822,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.025981,             0.00568,                   0,             0.97934,             0.84211,             0.89312,             0.60017,            0.027336,           0.0032147,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.025815,           0.0061044,                   0,             0.83768,             0.84211,             0.85269,             0.62374,             0.02511,           0.0033329,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.026564,           0.0060549,                   0,             0.92982,             0.84211,              0.8684,             0.63364,            0.026287,           0.0029804,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.025706,           0.0065546,                   0,             0.96866,             0.78947,             0.86286,             0.61114,            0.027634,           0.0031893,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.024872,            0.005873,                   0,             0.93429,             0.73684,             0.84722,             0.58318,            0.028595,           0.0032994,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.024421,           0.0059036,                   0,             0.98402,             0.78947,               0.864,             0.62499,            0.026961,           0.0032351,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.024665,           0.0058944,                   0,             0.89651,             0.78947,             0.87528,             0.64509,            0.026186,           0.0031898,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.024481,           0.0057736,                   0,             0.92837,             0.84211,             0.88603,             0.62609,            0.026756,           0.0030945,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.024666,           0.0059687,                   0,             0.94092,             0.83839,             0.87007,             0.57683,            0.027013,           0.0031247,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.025021,           0.0059672,                   0,             0.93995,             0.82457,             0.86927,              0.5605,            0.027263,            0.003175,                   0,            0.003829,            0.003829,            0.003829
                 189,             0.02518,           0.0060682,                   0,             0.97706,             0.78947,             0.84556,             0.58168,            0.027217,           0.0031585,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.024937,           0.0056378,                   0,             0.93699,             0.78297,             0.84116,             0.59651,            0.026744,           0.0032604,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.025466,           0.0057125,                   0,             0.94077,             0.83628,             0.88852,             0.60616,            0.025788,           0.0031339,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.025779,           0.0059416,                   0,                   1,             0.78409,             0.84475,             0.59689,            0.027608,           0.0031248,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.023692,           0.0057737,                   0,             0.88139,             0.78947,             0.89989,             0.60015,            0.029009,           0.0029718,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.025524,           0.0056869,                   0,             0.82119,             0.78947,             0.80981,              0.5435,            0.028915,           0.0033125,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.024193,           0.0059833,                   0,             0.92083,             0.78947,             0.83779,             0.58286,            0.027763,           0.0032015,                   0,            0.003598,            0.003598,            0.003598
                 196,             0.02548,           0.0055716,                   0,             0.99403,             0.84211,             0.88259,             0.62464,            0.027271,           0.0027175,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.025163,           0.0055968,                   0,             0.99915,             0.84211,              0.8649,             0.59111,            0.026952,           0.0029073,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.024039,           0.0057502,                   0,                   1,             0.83311,             0.88551,             0.61597,            0.026635,           0.0028937,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.023983,           0.0056404,                   0,             0.99083,             0.84211,             0.90787,             0.65585,            0.025233,           0.0029554,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.024076,           0.0055343,                   0,             0.88721,             0.82861,             0.85529,             0.65243,            0.026013,           0.0029761,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.024381,           0.0058014,                   0,             0.97257,             0.78947,             0.88465,             0.62254,            0.027035,           0.0030191,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.023798,           0.0057799,                   0,             0.99808,             0.84211,             0.89217,             0.59544,            0.027525,           0.0029838,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.024391,           0.0057514,                   0,             0.97371,             0.78947,              0.8841,              0.5942,            0.027638,           0.0031573,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.023735,           0.0058123,                   0,             0.98996,             0.78947,             0.91671,             0.64188,            0.026615,           0.0027007,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.024724,           0.0055071,                   0,                   1,             0.83934,             0.88598,             0.63469,            0.026434,           0.0027685,                   0,            0.003268,            0.003268,            0.003268
                 206,             0.02471,           0.0059834,                   0,             0.87716,             0.78947,              0.8236,             0.58818,            0.026484,           0.0032762,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.023087,            0.005653,                   0,             0.98691,             0.78947,             0.87885,             0.65914,            0.027151,           0.0028464,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.023725,           0.0056528,                   0,             0.92797,             0.84211,             0.89763,             0.66111,            0.026449,           0.0027492,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.023385,           0.0051125,                   0,             0.99041,             0.84211,             0.87319,             0.65014,            0.025773,           0.0027588,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.023601,           0.0057228,                   0,             0.96474,             0.84211,             0.87036,             0.64089,            0.025238,            0.002845,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.024854,           0.0056104,                   0,              0.8803,             0.84211,             0.84833,             0.59179,            0.026282,           0.0029926,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.024405,           0.0054176,                   0,             0.99592,             0.84211,             0.87076,             0.62742,            0.025758,           0.0030012,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.025036,           0.0057689,                   0,              0.9927,             0.84211,             0.90284,             0.60338,            0.025754,           0.0030789,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.023118,           0.0053381,                   0,                   1,             0.83507,             0.89297,             0.59789,            0.026931,           0.0030343,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.023473,           0.0056959,                   0,              0.9886,             0.78947,             0.86844,             0.62844,            0.027228,           0.0029037,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.021413,           0.0051375,                   0,                   1,             0.78862,             0.89348,             0.66658,            0.025198,           0.0028445,                   0,            0.002905,            0.002905,            0.002905
                 217,             0.02396,           0.0054862,                   0,                   1,             0.78641,             0.88846,             0.64152,            0.024748,           0.0028236,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.023606,           0.0055767,                   0,                   1,             0.77617,             0.87885,             0.65104,            0.024299,           0.0028288,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.022961,           0.0056313,                   0,             0.99592,             0.78947,              0.8827,             0.66942,            0.024516,           0.0028172,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.022832,           0.0056012,                   0,                   1,             0.83527,             0.89259,             0.67961,            0.024537,           0.0027177,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.02317,           0.0054956,                   0,             0.87477,             0.89474,             0.88375,             0.65657,            0.024861,           0.0026992,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.022828,           0.0052123,                   0,             0.98389,             0.84211,             0.87929,             0.66053,            0.025264,           0.0027478,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.021968,           0.0051853,                   0,             0.89413,             0.88929,             0.91971,             0.66302,            0.025092,           0.0027106,                   0,            0.002674,            0.002674,            0.002674
                 224,             0.02198,            0.005062,                   0,             0.98431,             0.84211,             0.92698,             0.67296,            0.025215,            0.002797,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.022681,           0.0059429,                   0,             0.98224,             0.84211,             0.87802,             0.66551,            0.024977,           0.0028305,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.022227,           0.0052221,                   0,             0.98489,             0.78947,             0.86904,              0.6466,            0.024845,           0.0029671,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.022169,           0.0053853,                   0,                   1,             0.83254,              0.9248,             0.67314,            0.024265,           0.0028728,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.021417,           0.0052856,                   0,             0.99668,             0.84211,             0.92742,              0.6937,            0.023228,           0.0027502,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.023744,           0.0053653,                   0,              0.9865,             0.78947,             0.87129,             0.67322,            0.023765,            0.002854,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.022697,           0.0049381,                   0,             0.98888,             0.78947,             0.87743,             0.64064,            0.024637,            0.002954,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.023515,           0.0055861,                   0,             0.93354,             0.84211,             0.87961,             0.64662,            0.023433,           0.0028592,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.022608,           0.0055157,                   0,             0.99363,             0.84211,             0.93086,              0.6566,            0.024388,           0.0028658,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.022798,           0.0053644,                   0,             0.94383,             0.88477,             0.93154,             0.68853,            0.024858,           0.0028914,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.022045,           0.0055955,                   0,             0.98613,             0.84211,              0.8901,             0.67187,            0.024747,           0.0027878,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.021468,           0.0051847,                   0,             0.96182,             0.89474,             0.93268,             0.67539,            0.024355,           0.0026751,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.023206,           0.0056819,                   0,             0.99695,             0.89474,             0.89531,             0.69796,            0.023865,           0.0026545,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.022263,           0.0053271,                   0,             0.94054,             0.83306,             0.92445,             0.65554,            0.024091,           0.0026791,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.022289,            0.005513,                   0,             0.93423,             0.84211,             0.87726,             0.68708,            0.023083,           0.0027197,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.021979,             0.00503,                   0,                   1,             0.83719,             0.89971,             0.69755,            0.023209,           0.0027194,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.021459,           0.0048772,                   0,             0.98186,             0.78947,             0.87681,             0.66936,            0.024276,            0.002808,                   0,            0.002113,            0.002113,            0.002113
                 241,             0.02157,           0.0051245,                   0,                   1,             0.78768,             0.88022,             0.67022,             0.02441,            0.002884,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.022346,           0.0055899,                   0,              0.9629,             0.84211,              0.8901,             0.67789,            0.024447,           0.0027453,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.020328,           0.0050323,                   0,             0.98276,             0.84211,             0.89337,              0.6784,            0.024151,           0.0027024,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.022844,           0.0052765,                   0,             0.93302,             0.84211,             0.88142,              0.6772,            0.023787,           0.0027029,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.022085,           0.0053029,                   0,                   1,              0.7879,             0.86522,             0.65644,            0.023465,           0.0029026,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.021949,           0.0056361,                   0,              0.9363,             0.77427,             0.84082,             0.65707,            0.023403,           0.0029023,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.021005,           0.0050847,                   0,              0.9289,             0.78947,             0.84133,             0.63886,            0.024272,           0.0028861,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.021608,           0.0054738,                   0,             0.92687,             0.78947,             0.86977,             0.68983,            0.023135,           0.0028476,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.021188,           0.0048074,                   0,             0.94067,             0.83482,             0.87291,             0.67487,            0.023269,           0.0028274,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.020946,           0.0048027,                   0,             0.92658,             0.78947,             0.86702,             0.68476,            0.023458,           0.0028301,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.020916,           0.0050562,                   0,              0.8883,             0.83737,             0.87424,             0.66383,            0.024016,           0.0028632,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.021224,           0.0053491,                   0,             0.88873,             0.84081,             0.89671,             0.66164,            0.024345,           0.0028331,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.021656,           0.0048085,                   0,             0.89436,             0.89131,             0.89503,             0.67211,            0.024594,            0.002726,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.020951,            0.004812,                   0,             0.89314,             0.88038,             0.89376,             0.66619,            0.023771,           0.0027229,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.020373,           0.0047579,                   0,             0.94097,              0.8391,             0.87294,             0.65329,            0.024398,           0.0027951,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.020995,            0.005133,                   0,             0.94061,             0.83394,             0.90012,             0.66756,            0.023763,           0.0028323,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.020651,           0.0048835,                   0,             0.92443,             0.78947,             0.88227,             0.66044,            0.023293,           0.0028785,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.020845,            0.005194,                   0,                   1,             0.78452,             0.90124,             0.65956,            0.022813,           0.0028159,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.020615,           0.0048968,                   0,             0.99925,             0.78947,             0.89999,             0.68914,             0.02304,           0.0027841,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.020867,             0.00508,                   0,             0.98472,             0.78947,             0.88384,             0.68552,            0.022863,           0.0028619,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.020607,           0.0047539,                   0,             0.99162,             0.73684,             0.87483,             0.66667,            0.023695,             0.00291,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.020472,            0.005391,                   0,                   1,             0.75878,             0.88814,              0.6902,            0.022631,           0.0028615,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.022078,           0.0049614,                   0,             0.93679,             0.78947,             0.89307,              0.6756,            0.022893,           0.0028374,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.019806,           0.0047245,                   0,                   1,             0.78153,             0.89224,             0.68572,            0.022729,           0.0028197,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.021322,           0.0049106,                   0,                   1,             0.78029,              0.8709,             0.68054,            0.023036,           0.0028569,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.022609,           0.0055448,                   0,                   1,             0.78692,              0.8567,             0.65613,            0.023156,           0.0029071,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.021015,           0.0048499,                   0,                   1,             0.83517,              0.8727,             0.64196,            0.023162,           0.0028748,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.022189,           0.0056136,                   0,             0.93018,             0.84211,             0.87232,             0.66018,            0.022936,           0.0028491,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.020356,             0.00507,                   0,             0.93377,             0.84211,             0.87061,             0.67319,            0.022449,           0.0028467,                   0,            0.001156,            0.001156,            0.001156
                 270,             0.02168,           0.0050796,                   0,                   1,             0.82912,              0.8863,             0.68544,            0.022417,           0.0028781,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.020826,           0.0046495,                   0,              0.9932,             0.84211,             0.89123,             0.65867,            0.022736,           0.0028289,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.019622,           0.0048523,                   0,                   1,             0.78375,             0.88235,             0.67444,            0.022942,           0.0027644,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.019727,           0.0048474,                   0,                   1,             0.82785,             0.89701,             0.69353,            0.023064,           0.0027186,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.019332,            0.004502,                   0,             0.93067,             0.84211,             0.89048,             0.67694,            0.023134,           0.0026781,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.021731,           0.0047254,                   0,                   1,             0.82913,             0.89369,             0.69648,            0.022429,            0.002626,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.018984,           0.0046851,                   0,             0.99567,             0.84211,             0.89093,             0.69414,            0.022402,            0.002651,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.019327,           0.0049125,                   0,             0.99867,             0.84211,             0.89928,             0.69893,            0.022508,           0.0026149,                   0,            0.000892,            0.000892,            0.000892
                 278,             0.02067,           0.0048761,                   0,             0.94399,             0.88738,             0.90203,             0.70574,            0.022253,            0.002651,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.020468,           0.0048264,                   0,             0.94417,             0.89026,              0.8932,             0.70904,            0.021909,           0.0026291,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.019937,           0.0046893,                   0,             0.99245,             0.84211,             0.88803,             0.70147,            0.021766,           0.0026656,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.021312,           0.0046916,                   0,              0.9846,             0.78947,             0.87625,             0.67306,            0.022643,            0.002738,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.020028,           0.0049416,                   0,                   1,             0.83484,             0.88597,             0.67862,            0.022765,            0.002727,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.020522,           0.0050924,                   0,             0.94064,             0.83443,             0.88632,              0.6978,            0.022296,           0.0026772,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.019075,           0.0049335,                   0,              0.8809,             0.89474,               0.883,             0.70488,            0.022012,           0.0026471,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.020822,           0.0048805,                   0,             0.88088,             0.89474,             0.88683,             0.71337,             0.02199,           0.0026134,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.021654,           0.0052113,                   0,             0.93875,             0.89474,             0.89264,               0.703,            0.022072,           0.0025842,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.020555,           0.0049018,                   0,             0.92932,             0.89474,             0.88932,             0.70232,            0.022099,           0.0025437,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.019569,           0.0045395,                   0,             0.94355,             0.88029,             0.88931,             0.70257,            0.022315,           0.0025502,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.018376,           0.0046747,                   0,             0.94101,              0.8397,             0.88657,             0.70031,            0.022604,           0.0025898,                   0,            0.000496,            0.000496,            0.000496
                 290,             0.02048,           0.0048939,                   0,                   1,             0.83178,             0.88962,             0.69298,            0.022517,           0.0026073,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.019862,           0.0052136,                   0,             0.92885,             0.84211,             0.88393,             0.69841,            0.022204,           0.0026218,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.019438,           0.0048097,                   0,             0.89297,             0.87882,             0.88838,             0.70298,            0.022081,           0.0026097,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.019719,           0.0049377,                   0,             0.94416,             0.89019,             0.89091,             0.70255,            0.022198,           0.0025685,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.019146,           0.0047939,                   0,             0.94411,             0.88938,             0.89456,             0.71184,            0.022259,           0.0025837,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.020855,           0.0049784,                   0,                   1,             0.83458,             0.88971,             0.71532,            0.022052,           0.0026182,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.018533,           0.0049109,                   0,             0.99966,             0.84211,             0.88593,             0.70164,            0.022153,           0.0026035,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.019468,           0.0052129,                   0,                   1,             0.83359,              0.8902,             0.70401,            0.021974,           0.0025803,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.018993,           0.0048521,                   0,             0.88563,             0.89474,             0.88664,             0.71315,            0.021943,           0.0025614,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.019404,           0.0048923,                   0,             0.89405,             0.88859,             0.88666,             0.71284,            0.021802,           0.0025565,                   0,            0.000166,            0.000166,            0.000166
